hsa,gene_name,gene_concept,year
hsa05205,FLNB,gene_2317,1967
hsa05205,PAK1,gene_5058,1990
hsa05205,TIAM1,gene_7074,1995
hsa05205,ARHGEF1,gene_9138,1996
hsa05205,RHOA,gene_387,1975
hsa05205,ROCK1,gene_6093,1996
hsa05205,ROCK2,gene_9475,1996
hsa05205,ANK1,gene_286,1979
hsa05205,ANK2,gene_287,1990
hsa05205,ANK3,gene_288,1994
hsa05205,GAB1,gene_2549,1985
hsa05205,PIK3CA,gene_5290,1993
hsa05205,PIK3CD,gene_5293,1993
hsa05205,PIK3CB,gene_5291,1992
hsa05205,PIK3R1,gene_5295,1986
hsa05205,PIK3R2,gene_5296,1978
hsa05205,PIK3R3,gene_8503,1984
hsa05205,AKT1,gene_207,1975
hsa05205,AKT2,gene_208,1987
hsa05205,AKT3,gene_10000,1998
hsa05205,SLC9A1,gene_6548,1991
hsa05205,PPP1CA,gene_5499,1989
hsa05205,PPP1CB,gene_5500,1994
hsa05205,PPP1CC,gene_5501,1987
hsa05205,PPP1R12A,gene_4659,1997
hsa05205,PPP1R12B,gene_4660,1998
hsa05205,PPP1R12C,gene_54776,1995
hsa05205,ARHGEF12,gene_23365,1960
hsa05205,PLCE1,gene_51196,1986
hsa05205,ITPR1,gene_3708,1978
hsa05205,ITPR2,gene_3709,1991
hsa05205,ITPR3,gene_3710,1987
hsa05205,CAMK2A,gene_815,1992
hsa05205,CAMK2D,gene_817,1999
hsa05205,CAMK2B,gene_816,1988
hsa05205,CAMK2G,gene_818,1988
hsa05205,NANOG,gene_79923,2003
hsa05205,NANOGP8,gene_388112,1993
hsa05205,DDX5,gene_1655,1987
hsa05205,DROSHA,gene_29102,1975
hsa05205,STAT3,gene_6774,1990
hsa05205,MIR21,gene_406991,2003
hsa05205,TWIST1,gene_7291,1820
hsa05205,TWIST2,gene_117581,1968
hsa05205,MIR10A,gene_406902,2006
hsa05205,MIR10B,gene_406903,2006
hsa05205,HOXD10,gene_3236,1991
hsa05205,DCN,gene_1634,1975
hsa05205,IGF1,gene_3479,1974
hsa05205,IGF1R,gene_3480,1981
hsa05205,MTOR,gene_2475,1981
hsa05205,PDPK1,gene_5170,1998
hsa05205,RPS6KB1,gene_6198,1991
hsa05205,RPS6KB2,gene_6199,1980
hsa05205,EIF4B,gene_1975,1978
hsa05205,RPS6,gene_6194,1977
hsa05205,EGFR,gene_1956,1966
hsa05205,CAV1,gene_857,1975
hsa05205,CAV2,gene_858,1959
hsa05205,CAV3,gene_859,1985
hsa05205,CD63,gene_967,1985
hsa05205,CDKN1A,gene_1026,1977
hsa05205,CASP3,gene_836,1955
hsa05205,TGFB1,gene_7040,1984
hsa05205,TLR2,gene_7097,1998
hsa05205,TLR4,gene_7099,1904
hsa05205,PDCD4,gene_27250,1999
hsa05205,TNF,gene_7124,1971
hsa05205,IL12B,gene_3593,1989
hsa05205,ERBB3,gene_2065,1964
hsa05205,ERBB4,gene_2066,1962
hsa05205,MYC,gene_4609,1959
hsa05205,CTNNB1,gene_1499,1897
hsa05205,HIF1A,gene_3091,1991
hsa05205,TFAP4,gene_7023,1976
hsa05205,VEGFA,gene_7422,1965
hsa05205,KDR,gene_3791,1990
hsa05205,MET,gene_4233,1975
hsa05205,CBL,gene_867,1968
hsa05205,TIMP3,gene_7078,1994
hsa05205,THBS1,gene_7057,1961
hsa05205,MMP2,gene_4313,1985
hsa05205,MMP9,gene_4318,1984
hsa05205,LUM,gene_4060,1858
hsa05205,FASLG,gene_356,1989
hsa05205,FAS,gene_355,1966
hsa05205,MDM2,gene_4193,1992
hsa05205,TP53,gene_7157,1976
hsa05205,TGFB2,gene_7042,1985
hsa05205,SMAD2,gene_4087,1996
hsa05205,HPSE,gene_10855,1976
hsa05205,HPSE2,gene_60495,1981
hsa05205,SDC1,gene_6382,1978
hsa05205,PLAU,gene_5328,1963
hsa05205,PLAUR,gene_5329,1988
hsa05205,COL1A1,gene_1277,1984
hsa05205,COL1A2,gene_1278,1976
hsa05205,ITGA2,gene_3673,1978
hsa05205,ITGB1,gene_3688,1983
hsa05205,VTN,gene_7448,1966
hsa05205,ITGAV,gene_3685,1976
hsa05205,ITGB3,gene_3690,1980
hsa05205,FN1,gene_2335,1951
hsa05205,ITGB5,gene_3693,1990
hsa05205,HGF,gene_3082,1952
hsa05205,WNT1,gene_7471,1982
hsa05205,FZD1,gene_8321,1994
hsa05205,FZD7,gene_8324,1998
hsa05205,FZD2,gene_2535,1994
hsa05205,FZD3,gene_7976,1997
hsa05205,FZD4,gene_8322,1994
hsa05205,FZD5,gene_7855,1997
hsa05205,FZD8,gene_8325,2001
hsa05205,FZD6,gene_8323,1998
hsa05205,FZD10,gene_11211,1999
hsa05205,FZD9,gene_8326,1987
hsa05205,ITGA5,gene_3678,1986
hsa05205,SDC2,gene_6383,1987
hsa05205,EZR,gene_7430,1984
hsa05205,RDX,gene_5962,1951
hsa05205,MSN,gene_4478,1978
hsa05205,SDC4,gene_6385,1992
hsa05205,FGF2,gene_2247,1986
hsa05205,FGFR1,gene_2260,1963
hsa05205,FRS2,gene_10818,1985
hsa05205,PTPN11,gene_5781,1982
hsa05205,SOS1,gene_6654,1976
hsa05205,SOS2,gene_6655,1993
hsa05205,PLCG1,gene_5335,1976
hsa05205,PLCG2,gene_5336,1989
hsa05205,PRKCA,gene_5578,1986
hsa05205,PRKCB,gene_5579,1987
hsa05205,PRKCG,gene_5582,1987
hsa05205,NUDT16L1,gene_84309,1976
hsa05205,PXN,gene_5829,1993
hsa05205,PTK2,gene_5747,1976
hsa05205,HBEGF,gene_1839,1977
hsa05205,GPC1,gene_2817,1978
hsa05205,IGF2,gene_3481,1978
hsa05205,GPC3,gene_2719,1977
hsa05205,WNT2,gene_7472,1967
hsa05205,WNT2B,gene_7482,1996
hsa05205,WNT3,gene_7473,1960
hsa05205,WNT3A,gene_89780,1994
hsa05205,WNT4,gene_54361,1994
hsa05205,WNT5A,gene_7474,1993
hsa05205,WNT5B,gene_81029,1994
hsa05205,WNT6,gene_7475,1994
hsa05205,WNT7A,gene_7476,1994
hsa05205,WNT7B,gene_7477,1994
hsa05205,WNT8A,gene_7478,2001
hsa05205,WNT8B,gene_7479,1996
hsa05205,WNT9A,gene_7483,1998
hsa05205,WNT9B,gene_7484,1998
hsa05205,WNT10B,gene_7480,1996
hsa05205,WNT10A,gene_80326,1996
hsa05205,WNT11,gene_7481,1997
hsa05205,WNT16,gene_51384,1999
hsa05205,SHH,gene_6469,1984
hsa05205,IHH,gene_3549,1971
hsa05205,PTCH1,gene_5727,1979
hsa05205,SMO,gene_6608,1971
hsa05205,HSPG2,gene_3339,1916
hsa05205,CTSL,gene_1514,1979
hsa05205,PRKACA,gene_5566,1990
hsa05205,PRKACB,gene_5567,1994
hsa05205,MAPK11,gene_5600,1996
hsa05205,MAPK12,gene_6300,1995
hsa05205,MAPK13,gene_5603,1997
hsa05205,MAPK14,gene_1432,1978
hsa05205,HSPB2,gene_3316,1986
hsa05205,PTPN6,gene_5777,1973
hsa05206,MIR17,gene_406952,2004
hsa05206,MIR18A,gene_406953,1997
hsa05206,MIR19A,gene_406979,2004
hsa05206,MIR19B1,gene_406980,2004
hsa05206,MIR20A,gene_406982,1975
hsa05206,MIR92A1,gene_407048,2009
hsa05206,PTEN,gene_5728,1800
hsa05206,MIR221,gene_407006,2005
hsa05206,MIR222,gene_407007,2006
hsa05206,CDKN1B,gene_1027,1989
hsa05206,MIR21,gene_406991,2003
hsa05206,TIMP3,gene_7078,1994
hsa05206,MIRLET7A1,gene_406881,2006
hsa05206,MIRLET7A2,gene_406882,2006
hsa05206,MIRLET7A3,gene_406883,2007
hsa05206,MIRLET7B,gene_406884,2004
hsa05206,MIRLET7D,gene_406886,2007
hsa05206,MIRLET7E,gene_406887,2008
hsa05206,MIRLET7F1,gene_406888,2010
hsa05206,MIRLET7G,gene_406890,2007
hsa05206,MIRLET7I,gene_406891,2008
hsa05206,MIRLET7C,gene_406885,2007
hsa05206,KRAS,gene_3845,1959
hsa05206,CDK6,gene_1021,1994
hsa05206,CDC25A,gene_993,1991
hsa05206,CDC25B,gene_994,1991
hsa05206,CDC25C,gene_995,1985
hsa05206,HMGA2,gene_8091,1964
hsa05206,MIR107,gene_406901,2005
hsa05206,MIR15A,gene_406948,2004
hsa05206,MIR15B,gene_406949,2007
hsa05206,MIR16-1,gene_406950,2005
hsa05206,MIR16-2,gene_406951,2009
hsa05206,CCND1,gene_595,1980
hsa05206,CCND2,gene_894,1992
hsa05206,CCNE1,gene_898,1995
hsa05206,CCNE2,gene_9134,1998
hsa05206,MIR126,gene_406913,2006
hsa05206,CRK,gene_1398,1977
hsa05206,CRKL,gene_1399,1993
hsa05206,MIR1-1,gene_406904,2005
hsa05206,MIR1-2,gene_406905,2005
hsa05206,HDAC4,gene_9759,1990
hsa05206,HDAC5,gene_10014,1988
hsa05206,FOXP1,gene_27086,1981
hsa05206,PIM1,gene_5292,1975
hsa05206,MET,gene_4233,1975
hsa05206,MIR29A,gene_407021,2005
hsa05206,MIR29B1,gene_407024,2005
hsa05206,MIR29B2,gene_407025,2010
hsa05206,MIR29C,gene_407026,2006
hsa05206,DNMT3A,gene_1788,1999
hsa05206,DNMT3B,gene_1789,1988
hsa05206,MIR133A1,gene_406922,2010
hsa05206,MIR133B,gene_442890,2006
hsa05206,MCL1,gene_4170,1979
hsa05206,BCL2L2,gene_599,1996
hsa05206,MIR145,gene_406937,2005
hsa05206,EGFR,gene_1956,1966
hsa05206,VEGFA,gene_7422,1965
hsa05206,MIR200C,gene_406985,2006
hsa05206,ZEB1,gene_6935,1989
hsa05206,MIR141,gene_406933,2006
hsa05206,TGFB2,gene_7042,1985
hsa05206,MIR183,gene_406959,2006
hsa05206,EZR,gene_7430,1984
hsa05206,MIR125A,gene_406910,2005
hsa05206,MIR125B1,gene_406911,2005
hsa05206,MIR125B2,gene_406912,2007
hsa05206,PDCD4,gene_27250,1999
hsa05206,MIR143,gene_406935,2004
hsa05206,MIR192,gene_406967,2007
hsa05206,CREBBP,gene_1387,1978
hsa05206,EP300,gene_2033,1975
hsa05206,MIR215,gene_406997,2007
hsa05206,MIR28,gene_407020,2006
hsa05206,MIR30E,gene_407034,2009
hsa05206,MIR30D,gene_407033,2007
hsa05206,MIR30A,gene_407029,2006
hsa05206,MIR30B,gene_407030,2007
hsa05206,MIR30C1,gene_407031,2008
hsa05206,MIR30C2,gene_407032,2005
hsa05206,TPM1,gene_7168,1974
hsa05206,SPRY2,gene_10253,1999
hsa05206,BCL2,gene_596,1984
hsa05206,SERPINB5,gene_5268,1965
hsa05206,MIR155,gene_406947,2003
hsa05206,MIR203A,gene_406986,2007
hsa05206,MIR205,gene_406988,2006
hsa05206,MIR27A,gene_407018,2001
hsa05206,MIR27B,gene_407019,2006
hsa05206,ST14,gene_6768,1985
hsa05206,CYP1B1,gene_1545,1969
hsa05206,MIR31,gene_407035,2006
hsa05206,MIR99A,gene_407055,2006
hsa05206,MIR100,gene_406892,2008
hsa05206,MTOR,gene_2475,1981
hsa05206,RPTOR,gene_57521,1897
hsa05206,CYP24A1,gene_1591,1982
hsa05206,ERBB2,gene_2064,1968
hsa05206,ERBB3,gene_2065,1964
hsa05206,ABL1,gene_25,1976
hsa05206,TP63,gene_8626,1975
hsa05206,ZEB2,gene_9839,1976
hsa05206,FSCN1,gene_6624,1970
hsa05206,MIR375,gene_494324,2004
hsa05206,MIR602,gene_693187,2009
hsa05206,RASSF1,gene_11186,2000
hsa05206,MIR10B,gene_406903,2006
hsa05206,HOXD10,gene_3236,1991
hsa05206,DDIT4,gene_54541,1977
hsa05206,BMF,gene_90427,2003
hsa05206,MIR224,gene_407009,2008
hsa05206,PAK4,gene_10298,1998
hsa05206,MMP9,gene_4318,1984
hsa05206,MIR363,gene_574031,2008
hsa05206,MIR494,gene_574452,2008
hsa05206,MIR615,gene_693200,2010
hsa05206,MIR625,gene_693210,2011
hsa05206,MIR25,gene_407014,2000
hsa05206,MIR34A,gene_407040,2006
hsa05206,MIR96,gene_407053,2004
hsa05206,MIR10A,gene_406902,2006
hsa05206,MIR23A,gene_407010,2004
hsa05206,MIR23B,gene_407011,2007
hsa05206,MIR23C,gene_100500809,2016
hsa05206,MIR122,gene_406906,2003
hsa05206,SLC7A1,gene_6541,1916
hsa05206,CCNG1,gene_900,1993
hsa05206,HMOX1,gene_3162,1977
hsa05206,MIR150,gene_406942,2007
hsa05206,MIR223,gene_407008,2005
hsa05206,STMN1,gene_3925,1927
hsa05206,MIR342,gene_442909,2007
hsa05206,MIR423,gene_494335,2008
hsa05206,STAT3,gene_6774,1990
hsa05206,MYC,gene_4609,1959
hsa05206,CASP3,gene_836,1955
hsa05206,HRAS,gene_3265,1982
hsa05206,NRAS,gene_4893,1983
hsa05206,MIR199B,gene_406978,2008
hsa05206,MIR324,gene_442898,2005
hsa05206,MIR483,gene_619552,2010
hsa05206,MIR26A1,gene_407015,2006
hsa05206,MIR26B,gene_407017,2007
hsa05206,MIR152,gene_406943,2007
hsa05206,DNMT1,gene_1786,1996
hsa05206,MIR135B,gene_442891,2006
hsa05206,APC,gene_324,1955
hsa05206,APC2,gene_10297,1989
hsa05206,IRS1,gene_3667,1984
hsa05206,PIK3R1,gene_5295,1986
hsa05206,PIK3R2,gene_5296,1978
hsa05206,PIK3R3,gene_8503,1984
hsa05206,MAPK7,gene_5598,1995
hsa05206,PIK3CA,gene_5290,1993
hsa05206,PIK3CD,gene_5293,1993
hsa05206,PIK3CB,gene_5291,1992
hsa05206,MIR200A,gene_406983,2007
hsa05206,MIR200B,gene_406984,2006
hsa05206,HNRNPK,gene_3190,1987
hsa05206,RECK,gene_8434,1895
hsa05206,MIR124-1,gene_406907,2005
hsa05206,MIR124-3,gene_406909,2012
hsa05206,MIR124-2,gene_406908,2008
hsa05206,MIR137,gene_406928,2007
hsa05206,MIR128-1,gene_406915,2007
hsa05206,MIR128-2,gene_406916,2007
hsa05206,E2F3,gene_1871,1993
hsa05206,MIR7-1,gene_407043,2009
hsa05206,MIR7-2,gene_407044,2011
hsa05206,MIR7-3,gene_407045,2011
hsa05206,IRS2,gene_8660,1985
hsa05206,MIR326,gene_442900,2007
hsa05206,NOTCH1,gene_4851,1991
hsa05206,NOTCH2,gene_4853,1987
hsa05206,NOTCH3,gene_4854,1994
hsa05206,NOTCH4,gene_4855,1979
hsa05206,BMI1,gene_648,1991
hsa05206,MIR146A,gene_406938,2006
hsa05206,MMP16,gene_4325,1997
hsa05206,MIR181A2,gene_406954,2007
hsa05206,MIR181A1,gene_406995,2006
hsa05206,MIR181B1,gene_406955,2007
hsa05206,MIR181C,gene_406957,2005
hsa05206,MIR181D,gene_574457,2006
hsa05206,ATM,gene_472,1959
hsa05206,SOCS1,gene_8651,1946
hsa05206,MIR373,gene_442918,2006
hsa05206,MIR520A,gene_574467,2010
hsa05206,MIR520G,gene_574484,2009
hsa05206,MIR520H,gene_574493,2008
hsa05206,MIR520B,gene_574473,2008
hsa05206,MIR520E,gene_574461,2010
hsa05206,CD44,gene_960,1975
hsa05206,DICER1,gene_23405,1991
hsa05206,FZD3,gene_7976,1997
hsa05206,ITGA5,gene_3678,1986
hsa05206,RDX,gene_5962,1951
hsa05206,RHOA,gene_387,1975
hsa05206,MIR193B,gene_574455,2008
hsa05206,PLAU,gene_5328,1963
hsa05206,BAK1,gene_578,1966
hsa05206,ZFPM2,gene_23414,1999
hsa05206,ITGB3,gene_3690,1980
hsa05206,UBE2I,gene_7329,1996
hsa05206,MIR335,gene_442904,2008
hsa05206,SOX4,gene_6659,1993
hsa05206,TNC,gene_3371,1973
hsa05206,TNN,gene_63923,1978
hsa05206,TNR,gene_7143,1992
hsa05206,TNXB,gene_7148,1993
hsa05206,MIR206,gene_406989,2006
hsa05206,MIR451A,gene_574411,2006
hsa05206,ABCB1,gene_5243,1982
hsa05206,MIR345,gene_442910,2009
hsa05206,ABCC1,gene_4363,1961
hsa05206,MIR214,gene_406996,2005
hsa05206,BRCA1,gene_672,1992
hsa05206,MIR106B,gene_406900,2004
hsa05206,CDKN1A,gene_1026,1977
hsa05206,MIR210,gene_406992,2006
hsa05206,EFNA1,gene_1942,1989
hsa05206,EFNA2,gene_1943,1998
hsa05206,EFNA3,gene_1944,1996
hsa05206,EFNA4,gene_1945,1996
hsa05206,EFNA5,gene_1946,1847
hsa05206,THBS1,gene_7057,1961
hsa05206,IGF2BP1,gene_10642,1973
hsa05206,TRIM71,gene_131405,2002
hsa05206,MIR34B,gene_407041,2007
hsa05206,MIR34C,gene_407042,2007
hsa05206,MIR9-1,gene_407046,2007
hsa05206,MIR9-2,gene_407047,1993
hsa05206,MIR9-3,gene_407051,2004
hsa05206,NFKB1,gene_4790,1972
hsa05206,MIR199A1,gene_406976,2008
hsa05206,MIR199A2,gene_406977,2010
hsa05206,IKBKB,gene_3551,1997
hsa05206,PTGS2,gene_5743,1981
hsa05206,MAPK1,gene_5594,1951
hsa05206,MAPK3,gene_5595,1959
hsa05206,PRKCA,gene_5578,1986
hsa05206,PRKCB,gene_5579,1987
hsa05206,PRKCG,gene_5582,1987
hsa05206,GRB2,gene_2885,1978
hsa05206,FGFR3,gene_2261,1990
hsa05206,RPS6KA5,gene_9252,1984
hsa05206,TP53,gene_7157,1976
hsa05206,MDM2,gene_4193,1992
hsa05206,MDM4,gene_4194,1996
hsa05206,PDGFRA,gene_5156,1990
hsa05206,PLCG1,gene_5335,1976
hsa05206,PLCG2,gene_5336,1989
hsa05206,MIR101-1,gene_406893,2011
hsa05206,RAF1,gene_5894,1980
hsa05206,MIR195,gene_406971,2007
hsa05206,MAP2K1,gene_5604,1984
hsa05206,MAP2K2,gene_5605,1979
hsa05206,SOS1,gene_6654,1976
hsa05206,SOS2,gene_6655,1993
hsa05206,SHC1,gene_6464,1985
hsa05206,PDGFA,gene_5154,1984
hsa05206,MIR129-1,gene_406917,2008
hsa05206,SHC4,gene_399694,1992
hsa05206,PDGFB,gene_5155,1981
hsa05206,PDGFRB,gene_5159,1986
hsa05206,CDKN2A,gene_1029,1971
hsa05206,E2F1,gene_1869,1947
hsa05206,E2F2,gene_1870,1972
hsa05206,MIR32,gene_407036,2007
hsa05206,BCL2L11,gene_10018,1990
hsa05206,MARCKS,gene_4082,1975
hsa05206,BMPR2,gene_659,1872
hsa05206,MIR449A,gene_554213,2009
hsa05206,HDAC1,gene_3065,1969
hsa05206,HDAC2,gene_3066,1969
hsa05206,EZH2,gene_2146,1996
hsa05206,GLS2,gene_27165,1949
hsa05206,GLS,gene_2744,1948
hsa05206,SIRT1,gene_23411,1986
hsa05206,WNT3,gene_7473,1960
hsa05206,WNT3A,gene_89780,1994
hsa05206,MIR330,gene_442902,2008
hsa05206,MIR331,gene_442903,2007
hsa05206,CDCA5,gene_113130,1995
hsa05206,KIF23,gene_9493,1977
hsa05206,MIR520C,gene_574476,2008
hsa05206,ROCK1,gene_6093,1996
hsa05206,PRKCE,gene_5581,1989
hsa05206,SLC45A3,gene_85414,1991
hsa05206,VIM,gene_7431,1950
hsa05210,GSK3B,gene_2932,1992
hsa05210,AXIN1,gene_8312,1998
hsa05210,AXIN2,gene_8313,1980
hsa05210,CTNNB1,gene_1499,1897
hsa05210,APC,gene_324,1955
hsa05210,APC2,gene_10297,1989
hsa05210,TCF7,gene_6932,1985
hsa05210,TCF7L1,gene_83439,2005
hsa05210,TCF7L2,gene_6934,1998
hsa05210,LEF1,gene_51176,1980
hsa05210,BIRC5,gene_332,1999
hsa05210,MYC,gene_4609,1959
hsa05210,CCND1,gene_595,1980
hsa05210,KRAS,gene_3845,1959
hsa05210,PIK3CA,gene_5290,1993
hsa05210,PIK3CD,gene_5293,1993
hsa05210,PIK3CB,gene_5291,1992
hsa05210,PIK3R1,gene_5295,1986
hsa05210,PIK3R2,gene_5296,1978
hsa05210,PIK3R3,gene_8503,1984
hsa05210,AKT1,gene_207,1975
hsa05210,AKT2,gene_208,1987
hsa05210,AKT3,gene_10000,1998
hsa05210,BAD,gene_572,1990
hsa05210,CASP9,gene_842,1987
hsa05210,ARAF,gene_369,1981
hsa05210,BRAF,gene_673,1988
hsa05210,RAF1,gene_5894,1980
hsa05210,MAP2K1,gene_5604,1984
hsa05210,MAP2K2,gene_5605,1979
hsa05210,MAPK1,gene_5594,1951
hsa05210,MAPK3,gene_5595,1959
hsa05210,JUN,gene_3725,1987
hsa05210,FOS,gene_2353,1955
hsa05210,RALGDS,gene_5900,1985
hsa05210,RALA,gene_5898,1960
hsa05210,RALB,gene_5899,1983
hsa05210,RAC1,gene_5879,1976
hsa05210,RAC2,gene_5880,1976
hsa05210,RAC3,gene_5881,1968
hsa05210,RHOA,gene_387,1975
hsa05210,MAPK8,gene_5599,1993
hsa05210,MAPK10,gene_5602,1995
hsa05210,MAPK9,gene_5601,1994
hsa05210,DCC,gene_1630,1952
hsa05210,CASP3,gene_836,1955
hsa05210,APPL1,gene_26060,1966
hsa05210,TGFB1,gene_7040,1984
hsa05210,TGFB2,gene_7042,1985
hsa05210,TGFB3,gene_7043,1988
hsa05210,TGFBR1,gene_7046,1992
hsa05210,TGFBR2,gene_7048,1986
hsa05210,SMAD2,gene_4087,1996
hsa05210,SMAD3,gene_4088,1996
hsa05210,SMAD4,gene_4089,1992
hsa05210,MLH1,gene_4292,1991
hsa05210,MSH2,gene_4436,1983
hsa05210,MSH3,gene_4437,1988
hsa05210,MSH6,gene_2956,1968
hsa05210,BAX,gene_581,1967
hsa05210,PMAIP1,gene_5366,1947
hsa05210,BCL2L11,gene_10018,1990
hsa05210,BBC3,gene_27113,1967
hsa05210,BCL2,gene_596,1984
hsa05210,CYCS,gene_54205,1939
hsa05210,TP53,gene_7157,1976
hsa05210,CDKN1A,gene_1026,1977
hsa05210,GADD45A,gene_1647,1991
hsa05210,GADD45B,gene_4616,1994
hsa05210,GADD45G,gene_10912,1994
hsa05210,BAK1,gene_578,1966
hsa05210,DDB2,gene_1643,1979
hsa05210,POLK,gene_51426,1947
hsa05210,EGF,gene_1950,1964
hsa05210,TGFA,gene_7039,1967
hsa05210,EREG,gene_2069,1959
hsa05210,AREG,gene_374,1988
hsa05210,EGFR,gene_1956,1966
hsa05210,GRB2,gene_2885,1978
hsa05210,SOS1,gene_6654,1976
hsa05210,SOS2,gene_6655,1993
hsa05210,HRAS,gene_3265,1982
hsa05210,NRAS,gene_4893,1983
hsa05210,MTOR,gene_2475,1981
hsa05210,RPS6KB1,gene_6198,1991
hsa05210,RPS6KB2,gene_6199,1980
hsa05215,GSTP1,gene_2950,1981
hsa05215,CDKN1B,gene_1027,1989
hsa05215,CDK2,gene_1017,1991
hsa05215,CCNE1,gene_898,1995
hsa05215,CCNE2,gene_9134,1998
hsa05215,RB1,gene_5925,1947
hsa05215,E2F1,gene_1869,1947
hsa05215,E2F2,gene_1870,1972
hsa05215,E2F3,gene_1871,1993
hsa05215,TMPRSS2,gene_7113,1997
hsa05215,ERG,gene_2078,1947
hsa05215,PLAU,gene_5328,1963
hsa05215,PLAT,gene_5327,1962
hsa05215,MMP3,gene_4314,1977
hsa05215,MMP9,gene_4318,1984
hsa05215,ZEB1,gene_6935,1989
hsa05215,IL1R2,gene_7850,1991
hsa05215,SPINT1,gene_6692,1975
hsa05215,ETV5,gene_2119,1996
hsa05215,INS,gene_3630,1922
hsa05215,PDGFA,gene_5154,1984
hsa05215,PDGFB,gene_5155,1981
hsa05215,PDGFC,gene_56034,1986
hsa05215,PDGFD,gene_80310,1989
hsa05215,EGF,gene_1950,1964
hsa05215,TGFA,gene_7039,1967
hsa05215,IGF1,gene_3479,1974
hsa05215,INSRR,gene_3645,1975
hsa05215,PDGFRA,gene_5156,1990
hsa05215,PDGFRB,gene_5159,1986
hsa05215,FGFR1,gene_2260,1963
hsa05215,FGFR2,gene_2263,1983
hsa05215,EGFR,gene_1956,1966
hsa05215,ERBB2,gene_2064,1968
hsa05215,IGF1R,gene_3480,1981
hsa05215,PIK3CA,gene_5290,1993
hsa05215,PIK3CD,gene_5293,1993
hsa05215,PIK3CB,gene_5291,1992
hsa05215,PIK3R1,gene_5295,1986
hsa05215,PIK3R2,gene_5296,1978
hsa05215,PIK3R3,gene_8503,1984
hsa05215,PTEN,gene_5728,1800
hsa05215,PDPK1,gene_5170,1998
hsa05215,NKX3-1,gene_4824,1987
hsa05215,AKT1,gene_207,1975
hsa05215,AKT2,gene_208,1987
hsa05215,AKT3,gene_10000,1998
hsa05215,CASP9,gene_842,1987
hsa05215,BAD,gene_572,1990
hsa05215,FOXO1,gene_2308,1986
hsa05215,CDKN1A,gene_1026,1977
hsa05215,MDM2,gene_4193,1992
hsa05215,TP53,gene_7157,1976
hsa05215,GSK3B,gene_2932,1992
hsa05215,CREB1,gene_1385,1988
hsa05215,ATF4,gene_468,1991
hsa05215,CREB3,gene_10488,1997
hsa05215,CREB3L1,gene_90993,1886
hsa05215,CREB3L2,gene_64764,2004
hsa05215,CREB3L3,gene_84699,1999
hsa05215,CREB3L4,gene_148327,1947
hsa05215,CREB5,gene_9586,2005
hsa05215,CTNNB1,gene_1499,1897
hsa05215,CREBBP,gene_1387,1978
hsa05215,EP300,gene_2033,1975
hsa05215,TCF7,gene_6932,1985
hsa05215,TCF7L1,gene_83439,2005
hsa05215,TCF7L2,gene_6934,1998
hsa05215,LEF1,gene_51176,1980
hsa05215,CCND1,gene_595,1980
hsa05215,CHUK,gene_1147,1995
hsa05215,IKBKB,gene_3551,1997
hsa05215,IKBKG,gene_8517,1947
hsa05215,NFKBIA,gene_4792,1990
hsa05215,NFKB1,gene_4790,1972
hsa05215,RELA,gene_5970,1925
hsa05215,BCL2,gene_596,1984
hsa05215,MTOR,gene_2475,1981
hsa05215,GRB2,gene_2885,1978
hsa05215,SOS1,gene_6654,1976
hsa05215,SOS2,gene_6655,1993
hsa05215,HRAS,gene_3265,1982
hsa05215,KRAS,gene_3845,1959
hsa05215,NRAS,gene_4893,1983
hsa05215,ARAF,gene_369,1981
hsa05215,BRAF,gene_673,1988
hsa05215,RAF1,gene_5894,1980
hsa05215,MAP2K1,gene_5604,1984
hsa05215,MAP2K2,gene_5605,1979
hsa05215,MAPK1,gene_5594,1951
hsa05215,MAPK3,gene_5595,1959
hsa05215,SRD5A2,gene_6716,1991
hsa05215,AR,gene_367,1970
hsa05215,HSP90AA1,gene_3320,1986
hsa05215,HSP90AB1,gene_3326,1981
hsa05215,HSP90B1,gene_7184,1986
hsa05215,KLK3,gene_354,1974
hsa05216,RET,gene_5979,1926
hsa05216,CCDC6,gene_8030,1956
hsa05216,NCOA4,gene_8031,1975
hsa05216,NTRK1,gene_4914,1986
hsa05216,TPM3,gene_7170,1975
hsa05216,TPR,gene_7175,1958
hsa05216,TFG,gene_10342,1981
hsa05216,HRAS,gene_3265,1982
hsa05216,NRAS,gene_4893,1983
hsa05216,KRAS,gene_3845,1959
hsa05216,BRAF,gene_673,1988
hsa05216,MAP2K1,gene_5604,1984
hsa05216,MAP2K2,gene_5605,1979
hsa05216,MAPK1,gene_5594,1951
hsa05216,MAPK3,gene_5595,1959
hsa05216,PAX8,gene_7849,1991
hsa05216,PPARG,gene_5468,1994
hsa05216,RXRA,gene_6256,1990
hsa05216,RXRB,gene_6257,1992
hsa05216,RXRG,gene_6258,1994
hsa05216,TP53,gene_7157,1976
hsa05216,CDKN1A,gene_1026,1977
hsa05216,GADD45A,gene_1647,1991
hsa05216,GADD45B,gene_4616,1994
hsa05216,GADD45G,gene_10912,1994
hsa05216,BAX,gene_581,1967
hsa05216,BAK1,gene_578,1966
hsa05216,DDB2,gene_1643,1979
hsa05216,POLK,gene_51426,1947
hsa05216,CDH1,gene_999,1981
hsa05216,CTNNB1,gene_1499,1897
hsa05216,TCF7,gene_6932,1985
