hsa,gene_name,gene_concept,year
hsa05010,PLCB3,gene_5331,1993
hsa05010,GRIN1,gene_2902,1975
hsa05010,GRIN2A,gene_2903,1993
hsa05010,GRIN2B,gene_2904,1989
hsa05010,CACNA1F,gene_778,1982
hsa05010,CACNA1S,gene_779,1984
hsa05010,MAPK1,gene_5594,1951
hsa05010,MAPK3,gene_5595,1959
hsa05010,ITPR1,gene_3708,1978
hsa05010,ITPR3,gene_3710,1987
hsa05010,ATP2A1,gene_487,1991
hsa05010,ATP2A3,gene_489,1990
hsa05010,ATP2A2,gene_488,1982
hsa05010,XBP1,gene_7494,1990
hsa05010,DDIT3,gene_1649,1976
hsa05010,MAP2K7,gene_5609,1977
hsa05010,MAPK8,gene_5599,1993
hsa05010,MAPK9,gene_5601,1994
hsa05010,EIF2S1,gene_1965,1977
hsa05010,PSMB5,gene_5693,1980
hsa05010,PSMD1,gene_5707,1972
hsa05010,PSMD8,gene_5714,1979
hsa05010,ADRM1,gene_11047,1979
hsa05010,SEM1,gene_7979,1978
hsa05010,NOS1,gene_4842,1966
hsa05010,CAPN1,gene_823,1981
hsa05010,CAPN2,gene_824,1987
hsa05010,CDK5R1,gene_8851,1979
hsa05010,CDK5,gene_1020,1992
hsa05010,WNT1,gene_7471,1982
hsa05010,WNT2,gene_7472,1967
hsa05010,WNT5A,gene_7474,1993
hsa05010,FZD9,gene_8326,1987
hsa05010,CSNK2A1,gene_1457,1984
hsa05010,CSNK2A2,gene_1459,1991
hsa05010,CSNK2B,gene_1460,1952
hsa05010,APC,gene_324,1955
hsa05010,CTNNB1,gene_1499,1897
hsa05010,KIF5B,gene_3799,1989
hsa05010,TUBA1B,gene_10376,1975
hsa05010,TUBA4A,gene_7277,1975
hsa05010,AGER,gene_177,1786
hsa05010,HRAS,gene_3265,1982
hsa05010,KRAS,gene_3845,1959
hsa05010,NRAS,gene_4893,1983
hsa05010,ARAF,gene_369,1981
hsa05010,BRAF,gene_673,1988
hsa05010,RAF1,gene_5894,1980
hsa05010,MAP2K1,gene_5604,1984
hsa05010,MAP2K2,gene_5605,1979
hsa05010,CYBB,gene_1536,1986
hsa05010,NOX4,gene_50507,1975
hsa05010,RELA,gene_5970,1925
hsa05010,NFKB1,gene_4790,1972
hsa05010,NOS2,gene_4843,1935
hsa05010,PTGS2,gene_5743,1981
hsa05010,TNF,gene_7124,1971
hsa05010,IL6,gene_3569,1978
hsa05010,IL1A,gene_3552,1980
hsa05010,IL1B,gene_3553,1980
hsa05010,CSF1,gene_1435,1980
hsa05010,SNCA,gene_6622,1972
hsa05010,EIF2AK2,gene_5610,1976
hsa05010,IKBKG,gene_8517,1947
hsa05010,INS,gene_3630,1922
hsa05010,INSR,gene_3643,1962
hsa05010,IRS1,gene_3667,1984
hsa05010,IRS4,gene_8471,1988
hsa05010,PIK3R1,gene_5295,1986
hsa05010,PIK3R2,gene_5296,1978
hsa05010,PIK3CA,gene_5290,1993
hsa05010,AKT1,gene_207,1975
hsa05010,AKT2,gene_208,1987
hsa05010,MTOR,gene_2475,1981
hsa05012,ADORA2A,gene_135,1985
hsa05012,GNAS,gene_2778,1970
hsa05012,DRD2,gene_1813,1976
hsa05012,GNAI1,gene_2770,1964
hsa05012,GNAI3,gene_2773,1987
hsa05012,DRD1,gene_1812,1981
hsa05012,UBA1,gene_7317,1964
hsa05012,UBA7,gene_7318,1967
hsa05012,UBA52,gene_7311,1986
hsa05012,UBC,gene_7316,1974
hsa05012,SNCA,gene_6622,1972
hsa05012,PSMB5,gene_5693,1980
hsa05012,PSMD1,gene_5707,1972
hsa05012,PSMD8,gene_5714,1979
hsa05012,ADRM1,gene_11047,1979
hsa05012,SEM1,gene_7979,1978
hsa05012,UCHL1,gene_7345,1983
hsa05012,CALML3,gene_810,1969
hsa05012,CALM2,gene_805,1990
hsa05012,CALM3,gene_808,1799
hsa05012,CALM1,gene_801,1979
hsa05012,CAMK2G,gene_818,1988
hsa05012,MAPT,gene_4137,1925
hsa05012,ITPR1,gene_3708,1978
hsa05012,ITPR3,gene_3710,1987
hsa05012,PLCG1,gene_5335,1976
hsa05012,HSPA5,gene_3309,1964
hsa05012,DDIT3,gene_1649,1976
hsa05012,XBP1,gene_7494,1990
hsa05012,EIF2S1,gene_1965,1977
hsa05012,TH,gene_7054,1965
hsa05012,MAOB,gene_4129,1928
hsa05012,MAOA,gene_4128,1978
hsa05012,SLC6A3,gene_6531,1960
hsa05012,SLC18A1,gene_6570,1981
hsa05012,SLC18A2,gene_6571,1981
hsa05012,ND1,gene_4535,1971
hsa05012,ND2,gene_4536,1976
hsa05012,ND3,gene_4537,1975
hsa05012,ND4,gene_4538,1976
hsa05012,ND5,gene_4540,1982
hsa05012,NDUFA2,gene_4695,1975
hsa05012,NDUFA5,gene_4698,1948
hsa05012,NDUFA6,gene_4700,1970
hsa05012,NDUFAB1,gene_4706,1980
hsa05012,NDUFB3,gene_4709,1948
hsa05012,NDUFB4,gene_4710,1956
hsa05012,NDUFB6,gene_4712,1965
hsa05012,NDUFB7,gene_4713,1957
hsa05012,NDUFB9,gene_4715,1969
hsa05012,SDHB,gene_6390,1962
hsa05012,CYTB,gene_4519,1948
hsa05012,CYC1,gene_1537,1949
hsa05012,COX3,gene_4514,1967
hsa05012,COX1,gene_4512,1969
hsa05012,COX2,gene_4513,1965
hsa05012,COX8A,gene_1351,1806
hsa05012,ATP5F1A,gene_498,1969
hsa05012,ATP5F1E,gene_514,1960
hsa05012,ATP6,gene_4508,1967
hsa05012,ATP5PO,gene_539,1972
hsa05012,VDAC1,gene_7416,1965
hsa05012,SLC25A4,gene_291,1978
hsa05012,SLC25A5,gene_292,1964
hsa05012,SLC25A6,gene_293,1898
hsa05012,CYCS,gene_54205,1939
hsa05012,CASP3,gene_836,1955
hsa05012,BCL2L1,gene_598,1993
hsa05012,BAX,gene_581,1967
hsa05012,KIF5B,gene_3799,1989
hsa05012,TUBA1B,gene_10376,1975
hsa05012,TUBA4A,gene_7277,1975
hsa05012,TP53,gene_7157,1976
hsa05012,DUSP1,gene_1843,1976
hsa05012,TXN,gene_7295,1967
hsa05012,MAPK8,gene_5599,1993
hsa05012,MAPK9,gene_5601,1994
hsa05012,SOD1,gene_6647,1958
hsa05014,TP53,gene_7157,1976
hsa05014,CASP1,gene_834,1980
hsa05014,BID,gene_637,1951
hsa05014,BCL2,gene_596,1984
hsa05014,BCL2L1,gene_598,1993
hsa05014,BAX,gene_581,1967
hsa05014,CYCS,gene_54205,1939
hsa05014,CASP3,gene_836,1955
hsa05014,SOD1,gene_6647,1958
hsa05014,ND1,gene_4535,1971
hsa05014,ND2,gene_4536,1976
hsa05014,ND3,gene_4537,1975
hsa05014,ND4,gene_4538,1976
hsa05014,ND5,gene_4540,1982
hsa05014,NDUFA2,gene_4695,1975
hsa05014,NDUFA5,gene_4698,1948
hsa05014,NDUFA6,gene_4700,1970
hsa05014,NDUFAB1,gene_4706,1980
hsa05014,NDUFB3,gene_4709,1948
hsa05014,NDUFB4,gene_4710,1956
hsa05014,NDUFB6,gene_4712,1965
hsa05014,NDUFB7,gene_4713,1957
hsa05014,NDUFB9,gene_4715,1969
hsa05014,SDHB,gene_6390,1962
hsa05014,CYTB,gene_4519,1948
hsa05014,CYC1,gene_1537,1949
hsa05014,COX3,gene_4514,1967
hsa05014,COX1,gene_4512,1969
hsa05014,COX2,gene_4513,1965
hsa05014,COX8A,gene_1351,1806
hsa05014,ATP5F1A,gene_498,1969
hsa05014,ATP5F1E,gene_514,1960
hsa05014,ATP6,gene_4508,1967
hsa05014,ATP5PO,gene_539,1972
hsa05014,VDAC1,gene_7416,1965
hsa05014,SQSTM1,gene_8878,1974
hsa05014,MAP1LC3A,gene_84557,1968
hsa05014,TBK1,gene_29110,1947
hsa05014,RAB8A,gene_4218,1993
hsa05014,RAB1A,gene_5861,1986
hsa05014,MTOR,gene_2475,1981
hsa05014,RAB5A,gene_5868,1989
hsa05014,RAC1,gene_5879,1976
hsa05014,PPP3R1,gene_5534,1966
hsa05014,VCP,gene_7415,1977
hsa05014,PSMB5,gene_5693,1980
hsa05014,PSMD1,gene_5707,1972
hsa05014,PSMD8,gene_5714,1979
hsa05014,ADRM1,gene_11047,1979
hsa05014,SEM1,gene_7979,1978
hsa05014,FUS,gene_2521,1964
hsa05014,HNRNPA1,gene_3178,1977
hsa05014,ATXN2L,gene_11273,1967
hsa05014,ATXN2,gene_6311,1988
hsa05014,ANG,gene_283,1953
hsa05014,NXF1,gene_10482,1897
hsa05014,TPR,gene_7175,1958
hsa05014,NUP37,gene_79023,1983
hsa05014,NUP62,gene_23636,1975
hsa05014,NUP210,gene_23225,1981
hsa05014,NUP214,gene_8021,1946
hsa05014,HSPA5,gene_3309,1964
hsa05014,DDIT3,gene_1649,1976
hsa05014,XBP1,gene_7494,1990
hsa05014,EIF2S1,gene_1965,1977
hsa05014,ITPR3,gene_3710,1987
hsa05014,TNF,gene_7124,1971
hsa05014,TNFRSF1A,gene_7132,1975
hsa05014,TNFRSF1B,gene_7133,1981
hsa05014,MAPK14,gene_1432,1978
hsa05014,NOS1,gene_4842,1966
hsa05014,GPX2,gene_2877,1986
hsa05014,GPX3,gene_2878,1971
hsa05014,GPX1,gene_2876,1978
hsa05014,CAT,gene_847,1876
hsa05014,PRPH,gene_5630,1950
hsa05014,NEFL,gene_4747,1981
hsa05014,NEFM,gene_4741,1983
hsa05014,NEFH,gene_4744,1972
hsa05014,PFN1,gene_5216,1986
hsa05014,PFN2,gene_5217,1975
hsa05014,ACTG1,gene_71,1954
hsa05014,ANXA7,gene_310,1978
hsa05014,ANXA11,gene_311,1989
hsa05014,KIF5B,gene_3799,1989
hsa05014,TUBA1B,gene_10376,1975
hsa05014,TUBA4A,gene_7277,1975
hsa05014,DCTN6,gene_10671,1974
hsa05014,ACTR1A,gene_10121,1988
hsa05014,HAP1,gene_9001,1963
hsa05014,DNAH8,gene_1769,1945
hsa05014,SLC1A2,gene_6506,1993
hsa05014,NOS2,gene_4843,1935
hsa05014,GRIA1,gene_2890,1980
hsa05014,GRIA2,gene_2891,1991
hsa05014,GRIN1,gene_2902,1975
hsa05014,GRIN2A,gene_2903,1993
hsa05014,GRIN2B,gene_2904,1989
hsa05014,NRG1,gene_3084,1979
hsa05014,ERBB4,gene_2066,1962
hsa05022,APP,gene_351,1928
hsa05022,MAPT,gene_4137,1925
hsa05022,SNCA,gene_6622,1972
hsa05022,FUS,gene_2521,1964
hsa05022,SOD1,gene_6647,1958
hsa05022,ATXN2L,gene_11273,1967
hsa05022,ATXN2,gene_6311,1988
hsa05022,HTT,gene_3064,1984
hsa05022,ATXN1L,gene_342371,1827
hsa05022,ATXN1,gene_6310,1980
hsa05022,ATXN3,gene_4287,1970
hsa05022,PRNP,gene_5621,1957
hsa05022,CHRM1,gene_1128,1970
hsa05022,CHRM3,gene_1131,1967
hsa05022,GRM1,gene_2911,1987
hsa05022,GNAQ,gene_2776,1992
hsa05022,PLCB1,gene_23236,1973
hsa05022,PLCB3,gene_5331,1993
hsa05022,PLCG1,gene_5335,1976
hsa05022,PRKCA,gene_5578,1986
hsa05022,PRKCB,gene_5579,1987
hsa05022,PRKCG,gene_5582,1987
hsa05022,ITPR1,gene_3708,1978
hsa05022,ITPR3,gene_3710,1987
hsa05022,RYR1,gene_6261,1989
hsa05022,RYR2,gene_6262,1948
hsa05022,PDYN,gene_5173,1976
hsa05022,GRIN1,gene_2902,1975
hsa05022,GRIN2A,gene_2903,1993
hsa05022,GRIN2B,gene_2904,1989
hsa05022,GRIA1,gene_2890,1980
hsa05022,GRIA2,gene_2891,1991
hsa05022,GRIA3,gene_2892,1991
hsa05022,GRIA4,gene_2893,1979
hsa05022,CACNA1F,gene_778,1982
hsa05022,CACNA1S,gene_779,1984
hsa05022,ATP2A1,gene_487,1991
hsa05022,ATP2A3,gene_489,1990
hsa05022,ATP2A2,gene_488,1982
hsa05022,PSEN1,gene_5663,1961
hsa05022,PSEN2,gene_5664,1978
hsa05022,VCP,gene_7415,1977
hsa05022,UBA52,gene_7311,1986
hsa05022,UBC,gene_7316,1974
hsa05022,PSMB5,gene_5693,1980
hsa05022,PSMD1,gene_5707,1972
hsa05022,PSMD8,gene_5714,1979
hsa05022,ADRM1,gene_11047,1979
hsa05022,SEM1,gene_7979,1978
hsa05022,UCHL1,gene_7345,1983
hsa05022,UBA1,gene_7317,1964
hsa05022,UBA7,gene_7318,1967
hsa05022,HSPA5,gene_3309,1964
hsa05022,DDIT3,gene_1649,1976
hsa05022,XBP1,gene_7494,1990
hsa05022,MAP2K7,gene_5609,1977
hsa05022,MAPK8,gene_5599,1993
hsa05022,MAPK9,gene_5601,1994
hsa05022,EIF2S1,gene_1965,1977
hsa05022,SLC6A3,gene_6531,1960
hsa05022,ND1,gene_4535,1971
hsa05022,ND2,gene_4536,1976
hsa05022,ND3,gene_4537,1975
hsa05022,ND4,gene_4538,1976
hsa05022,ND5,gene_4540,1982
hsa05022,NDUFA2,gene_4695,1975
hsa05022,NDUFA5,gene_4698,1948
hsa05022,NDUFA6,gene_4700,1970
hsa05022,NDUFAB1,gene_4706,1980
hsa05022,NDUFB3,gene_4709,1948
hsa05022,NDUFB4,gene_4710,1956
hsa05022,NDUFB6,gene_4712,1965
hsa05022,NDUFB7,gene_4713,1957
hsa05022,NDUFB9,gene_4715,1969
hsa05022,SDHB,gene_6390,1962
hsa05022,CYTB,gene_4519,1948
hsa05022,CYC1,gene_1537,1949
hsa05022,COX3,gene_4514,1967
hsa05022,COX1,gene_4512,1969
hsa05022,COX2,gene_4513,1965
hsa05022,COX8A,gene_1351,1806
hsa05022,ATP5F1A,gene_498,1969
hsa05022,ATP5F1E,gene_514,1960
hsa05022,ATP6,gene_4508,1967
hsa05022,ATP5PO,gene_539,1972
hsa05022,BCL2,gene_596,1984
hsa05022,VDAC1,gene_7416,1965
hsa05022,CALML3,gene_810,1969
hsa05022,CALM2,gene_805,1990
hsa05022,CALM3,gene_808,1799
hsa05022,CALM1,gene_801,1979
hsa05022,PPP3R1,gene_5534,1966
hsa05022,FASLG,gene_356,1989
hsa05022,FAS,gene_355,1966
hsa05022,BID,gene_637,1951
hsa05022,BAX,gene_581,1967
hsa05022,BAK1,gene_578,1966
hsa05022,SLC25A4,gene_291,1978
hsa05022,SLC25A5,gene_292,1964
hsa05022,SLC25A6,gene_293,1898
hsa05022,CYCS,gene_54205,1939
hsa05022,CASP3,gene_836,1955
hsa05022,PPID,gene_5481,1993
hsa05022,BCL2L1,gene_598,1993
hsa05022,SQSTM1,gene_8878,1974
hsa05022,MAP1LC3A,gene_84557,1968
hsa05022,TBK1,gene_29110,1947
hsa05022,RAB8A,gene_4218,1993
hsa05022,RAB1A,gene_5861,1986
hsa05022,MTOR,gene_2475,1981
hsa05022,RAB5A,gene_5868,1989
hsa05022,RAC1,gene_5879,1976
hsa05022,TNF,gene_7124,1971
hsa05022,TNFRSF1A,gene_7132,1975
hsa05022,TNFRSF1B,gene_7133,1981
hsa05022,MAPK14,gene_1432,1978
hsa05022,NOS1,gene_4842,1966
hsa05022,GPX2,gene_2877,1986
hsa05022,GPX3,gene_2878,1971
hsa05022,GPX1,gene_2876,1978
hsa05022,CAT,gene_847,1876
hsa05022,PRPH,gene_5630,1950
hsa05022,NEFL,gene_4747,1981
hsa05022,NEFM,gene_4741,1983
hsa05022,NEFH,gene_4744,1972
hsa05022,KIF5B,gene_3799,1989
hsa05022,TUBA1B,gene_10376,1975
hsa05022,TUBA4A,gene_7277,1975
hsa05022,CSNK2A1,gene_1457,1984
hsa05022,CSNK2A2,gene_1459,1991
hsa05022,CSNK2B,gene_1460,1952
hsa05022,BDNF,gene_627,1986
hsa05022,DCTN6,gene_10671,1974
hsa05022,ACTR1A,gene_10121,1988
hsa05022,HAP1,gene_9001,1963
hsa05022,DNAH8,gene_1769,1945
hsa05022,CAMK2G,gene_818,1988
hsa05022,CAPN1,gene_823,1981
hsa05022,CAPN2,gene_824,1987
hsa05022,CDK5R1,gene_8851,1979
hsa05022,CDK5,gene_1020,1992
hsa05022,WNT1,gene_7471,1982
hsa05022,WNT2,gene_7472,1967
hsa05022,WNT5A,gene_7474,1993
hsa05022,FZD9,gene_8326,1987
hsa05022,APC,gene_324,1955
hsa05022,CTNNB1,gene_1499,1897
hsa05022,AGER,gene_177,1786
hsa05022,HRAS,gene_3265,1982
hsa05022,KRAS,gene_3845,1959
hsa05022,NRAS,gene_4893,1983
hsa05022,ARAF,gene_369,1981
hsa05022,BRAF,gene_673,1988
hsa05022,RAF1,gene_5894,1980
hsa05022,MAP2K1,gene_5604,1984
hsa05022,MAP2K2,gene_5605,1979
hsa05022,MAPK1,gene_5594,1951
hsa05022,MAPK3,gene_5595,1959
hsa05022,CYBB,gene_1536,1986
hsa05022,NOX4,gene_50507,1975
hsa05022,RELA,gene_5970,1925
hsa05022,NFKB1,gene_4790,1972
hsa05022,NOS2,gene_4843,1935
hsa05022,PTGS2,gene_5743,1981
hsa05022,IL6,gene_3569,1978
hsa05022,IL1A,gene_3552,1980
hsa05022,IL1B,gene_3553,1980
hsa05022,CSF1,gene_1435,1980
hsa05030,TH,gene_7054,1965
hsa05030,DDC,gene_1644,1947
hsa05030,SLC18A1,gene_6570,1981
hsa05030,SLC18A2,gene_6571,1981
hsa05030,MAOB,gene_4129,1928
hsa05030,MAOA,gene_4128,1978
hsa05030,SLC6A3,gene_6531,1960
hsa05030,DRD1,gene_1812,1981
hsa05030,GNAS,gene_2778,1970
hsa05030,GNAI1,gene_2770,1964
hsa05030,GNAI3,gene_2773,1987
hsa05030,DRD2,gene_1813,1976
hsa05030,CREB1,gene_1385,1988
hsa05030,ATF2,gene_1386,1989
hsa05030,PDYN,gene_5173,1976
hsa05030,BDNF,gene_627,1986
hsa05030,JUN,gene_3725,1987
hsa05030,FOSB,gene_2354,1985
hsa05030,NFKB1,gene_4790,1972
hsa05030,RELA,gene_5970,1925
hsa05030,CDK5,gene_1020,1992
hsa05030,CDK5R1,gene_8851,1979
hsa05030,GRIN1,gene_2902,1975
hsa05030,GRIN2A,gene_2903,1993
hsa05030,GRIN2B,gene_2904,1989
hsa05030,PPP1R1B,gene_84152,1984
hsa05030,GRIA2,gene_2891,1991
hsa05031,TH,gene_7054,1965
hsa05031,DDC,gene_1644,1947
hsa05031,SLC18A1,gene_6570,1981
hsa05031,SLC18A2,gene_6571,1981
hsa05031,MAOB,gene_4129,1928
hsa05031,MAOA,gene_4128,1978
hsa05031,SLC6A3,gene_6531,1960
hsa05031,GRIN1,gene_2902,1975
hsa05031,GRIN2A,gene_2903,1993
hsa05031,GRIN2B,gene_2904,1989
hsa05031,GRIA1,gene_2890,1980
hsa05031,GRIA2,gene_2891,1991
hsa05031,GRIA3,gene_2892,1991
hsa05031,GRIA4,gene_2893,1979
hsa05031,DRD1,gene_1812,1981
hsa05031,PRKCA,gene_5578,1986
hsa05031,PRKCB,gene_5579,1987
hsa05031,PRKCG,gene_5582,1987
hsa05031,CAMK2G,gene_818,1988
hsa05031,CALML3,gene_810,1969
hsa05031,CALM2,gene_805,1990
hsa05031,CALM3,gene_808,1799
hsa05031,CALM1,gene_801,1979
hsa05031,CAMK4,gene_814,1989
hsa05031,GNAS,gene_2778,1970
hsa05031,PPP1R1B,gene_84152,1984
hsa05031,PPP1CA,gene_5499,1989
hsa05031,PPP1CC,gene_5501,1987
hsa05031,CREB1,gene_1385,1988
hsa05031,ATF2,gene_1386,1989
hsa05031,PDYN,gene_5173,1976
hsa05031,ARC,gene_23237,1903
hsa05031,FOS,gene_2353,1955
hsa05031,PPP3R1,gene_5534,1966
hsa05031,JUN,gene_3725,1987
hsa05031,FOSB,gene_2354,1985
hsa05031,HDAC1,gene_3065,1969
hsa05032,OPRM1,gene_4988,1945
hsa05032,DRD1,gene_1812,1981
hsa05032,ADCY1,gene_107,1962
hsa05032,ADCY2,gene_108,1967
hsa05032,ADCY3,gene_109,1921
hsa05032,ADCY4,gene_196883,1968
hsa05032,ADCY7,gene_113,1984
hsa05032,ADCY8,gene_114,1984
hsa05032,KCNJ3,gene_3760,1975
hsa05032,CACNA1A,gene_773,1966
hsa05032,GABRB3,gene_2562,1991
hsa05032,GABBR1,gene_2550,1967
hsa05032,GNAI1,gene_2770,1964
hsa05032,GNAI3,gene_2773,1987
hsa05032,GNG8,gene_94235,1975
hsa05032,GNAS,gene_2778,1970
hsa05032,GRK2,gene_156,1993
hsa05032,GRK3,gene_157,1973
hsa05032,GRK4,gene_2868,1990
hsa05032,GRK5,gene_2869,1993
hsa05032,GRK6,gene_2870,1993
hsa05032,PRKCA,gene_5578,1986
hsa05032,PRKCB,gene_5579,1987
hsa05032,PRKCG,gene_5582,1987
hsa05032,PDE2A,gene_5138,1990
hsa05032,PDE3A,gene_5139,1992
hsa05032,PDE3B,gene_5140,1966
hsa05032,PDE4A,gene_5141,1994
hsa05032,ADORA1,gene_134,1982
hsa05033,CACNA1A,gene_773,1966
hsa05033,CHRNA4,gene_1137,1981
hsa05033,GABRB3,gene_2562,1991
hsa05033,GRIN1,gene_2902,1975
hsa05033,GRIN2A,gene_2903,1993
hsa05033,GRIN2B,gene_2904,1989
hsa05033,GRIA1,gene_2890,1980
hsa05033,GRIA2,gene_2891,1991
hsa05033,GRIA3,gene_2892,1991
hsa05033,GRIA4,gene_2893,1979
hsa05171,NRP1,gene_8829,1971
hsa05171,ACE,gene_1636,1949
hsa05171,AGTR1,gene_185,1945
hsa05171,CYBB,gene_1536,1986
hsa05171,NFKB1,gene_4790,1972
hsa05171,RELA,gene_5970,1925
hsa05171,TNF,gene_7124,1971
hsa05171,IL6,gene_3569,1978
hsa05171,IL1B,gene_3553,1980
hsa05171,IL12A,gene_3592,1977
hsa05171,IL12B,gene_3593,1989
hsa05171,MMP3,gene_4314,1977
hsa05171,MMP1,gene_4312,1973
hsa05171,CCL2,gene_6347,1971
hsa05171,CXCL8,gene_3576,1921
hsa05171,ADAM17,gene_6868,1952
hsa05171,TNFRSF1A,gene_7132,1975
hsa05171,NFKBIA,gene_4792,1990
hsa05171,HBEGF,gene_1839,1977
hsa05171,EGFR,gene_1956,1966
hsa05171,IL6R,gene_3570,1983
hsa05171,IL6ST,gene_3572,1985
hsa05171,JAK1,gene_3716,1990
hsa05171,TYK2,gene_7297,1990
hsa05171,STAT3,gene_6774,1990
hsa05171,IL2,gene_3558,1973
hsa05171,CSF3,gene_1440,1971
hsa05171,CSF2,gene_1437,1946
hsa05171,CXCL10,gene_3627,1983
hsa05171,RPS2,gene_6187,1976
hsa05171,RPS4X,gene_6191,1918
hsa05171,RPS6,gene_6194,1977
hsa05171,RPS12,gene_6206,1974
hsa05171,RPS14,gene_6208,1979
hsa05171,RPS15,gene_6209,1975
hsa05171,RPS19,gene_6223,1979
hsa05171,RPS20,gene_6224,1975
hsa05171,FAU,gene_2197,1978
hsa05171,RPSA,gene_3921,1986
hsa05171,RPL4,gene_6124,1974
hsa05171,RPL5,gene_6125,1976
hsa05171,RPL7,gene_6129,1977
hsa05171,RPL7A,gene_6130,1988
hsa05171,RPL11,gene_6135,1976
hsa05171,RPL12,gene_6136,1956
hsa05171,RPL18,gene_6141,1974
hsa05171,RPL22,gene_6146,1984
hsa05171,RPL26,gene_6154,1975
hsa05171,RPL29,gene_6159,1975
hsa05171,RPL30,gene_6156,1975
hsa05171,RPL32,gene_6161,1975
hsa05171,RPL34,gene_6164,1975
hsa05171,UBA52,gene_7311,1986
hsa05171,IGH,gene_102723407,1968
hsa05171,FCGR2A,gene_2212,1983
hsa05171,SYK,gene_6850,1991
hsa05171,PIK3CA,gene_5290,1993
hsa05171,PIK3R1,gene_5295,1986
hsa05171,PIK3R2,gene_5296,1978
hsa05171,PLCG1,gene_5335,1976
hsa05171,PLCG2,gene_5336,1989
hsa05171,PRKCA,gene_5578,1986
hsa05171,PRKCB,gene_5579,1987
hsa05171,PRKCG,gene_5582,1987
hsa05171,MAPK1,gene_5594,1951
hsa05171,MAPK3,gene_5595,1959
hsa05171,MAPK14,gene_1432,1978
hsa05171,TLR4,gene_7099,1904
hsa05171,MAPK8,gene_5599,1993
hsa05171,MAPK9,gene_5601,1994
hsa05171,FOS,gene_2353,1955
hsa05171,JUN,gene_3725,1987
hsa05171,IKBKG,gene_8517,1947
hsa05171,NLRP3,gene_114548,1969
hsa05171,CASP1,gene_834,1980
hsa05171,ISG15,gene_9636,1987
hsa05171,TRAF3,gene_7187,1984
hsa05171,TBK1,gene_29110,1947
hsa05171,IFNA1,gene_3439,1980
hsa05171,IFNA2,gene_3440,1980
hsa05171,IFNA4,gene_3441,1984
hsa05171,IFNA8,gene_3445,1981
hsa05171,IFNA17,gene_3451,1978
hsa05171,IFNB1,gene_3456,1975
hsa05171,IFNAR1,gene_3454,1980
hsa05171,IFNAR2,gene_3455,1976
hsa05171,STAT1,gene_6772,1988
hsa05171,STAT2,gene_6773,1992
hsa05171,IRF9,gene_10379,1959
hsa05171,ADAR,gene_103,1981
hsa05171,MX1,gene_4599,1976
hsa05171,MX2,gene_4600,1977
hsa05171,EIF2AK2,gene_5610,1976
hsa05171,C5AR1,gene_728,1969
hsa05171,C3,gene_718,1953
hsa05171,CFB,gene_629,1968
hsa05171,CFD,gene_1675,1905
hsa05171,C5,gene_727,1966
hsa05171,C6,gene_729,1953
hsa05171,C7,gene_730,1964
hsa05171,C8A,gene_731,1965
hsa05171,C8B,gene_732,1979
hsa05171,C9,gene_735,1972
hsa05171,SELP,gene_6403,1969
hsa05171,VWF,gene_7450,1970
hsa05171,C1QA,gene_712,1970
hsa05171,C1R,gene_715,1969
hsa05171,C1S,gene_716,1960
hsa05171,C2,gene_717,1953
hsa05171,C4A,gene_720,1962
hsa05171,C4B,gene_721,1974
hsa05171,MBL2,gene_4153,1978
hsa05171,MASP1,gene_5648,1984
hsa05171,F2,gene_2147,1913
hsa05171,F13A1,gene_2162,1964
hsa05171,F13B,gene_2165,1981
hsa05171,FGB,gene_2244,1868
hsa05171,FGG,gene_2266,1975
hsa05200,DCC,gene_1630,1952
hsa05200,CASP3,gene_836,1955
hsa05200,APPL1,gene_26060,1966
hsa05200,CDH1,gene_999,1981
hsa05200,CTNNB1,gene_1499,1897
hsa05200,APC,gene_324,1955
hsa05200,TCF7,gene_6932,1985
hsa05200,LEF1,gene_51176,1980
hsa05200,MYC,gene_4609,1959
hsa05200,CCND1,gene_595,1980
hsa05200,WNT1,gene_7471,1982
hsa05200,WNT2,gene_7472,1967
hsa05200,WNT5A,gene_7474,1993
hsa05200,FZD9,gene_8326,1987
hsa05200,F2,gene_2147,1913
hsa05200,AGT,gene_183,1958
hsa05200,F2R,gene_2149,1889
hsa05200,AGTR1,gene_185,1945
hsa05200,PLEKHG5,gene_57449,1963
hsa05200,RHOA,gene_387,1975
hsa05200,CXCR4,gene_7852,1960
hsa05200,GNAI1,gene_2770,1964
hsa05200,GNAI3,gene_2773,1987
hsa05200,PTGER1,gene_5731,1976
hsa05200,PTGER2,gene_5732,1963
hsa05200,PTGER3,gene_5733,1963
hsa05200,PTGER4,gene_5734,1976
hsa05200,GNAS,gene_2778,1970
hsa05200,ADCY1,gene_107,1962
hsa05200,ADCY2,gene_108,1967
hsa05200,ADCY3,gene_109,1921
hsa05200,ADCY4,gene_196883,1968
hsa05200,ADCY7,gene_113,1984
hsa05200,ADCY8,gene_114,1984
hsa05200,GNG8,gene_94235,1975
hsa05200,COL4A6,gene_1288,1993
hsa05200,COL4A5,gene_1287,1972
hsa05200,LAMA1,gene_284217,1987
hsa05200,LAMA2,gene_3908,1966
hsa05200,LAMA3,gene_3909,1875
hsa05200,LAMB1,gene_3912,1970
hsa05200,LAMB3,gene_3914,1983
hsa05200,FN1,gene_2335,1951
