hsa,gene_name,gene_concept,year
hsa04270,MYLK3,gene_91807,1986
hsa04270,MYL9,gene_10398,1979
hsa04270,MYH14,gene_79784,1891
hsa04270,PLCB1,gene_23236,1973
hsa04270,PRKCA,gene_5578,1986
hsa04270,PRKCG,gene_5582,1987
hsa04270,PRKCE,gene_5581,1989
hsa04270,RAF1,gene_5894,1980
hsa04270,MAPK1,gene_5594,1951
hsa04270,CALD1,gene_800,1982
hsa04270,ADORA2A,gene_135,1985
hsa04270,CALCA,gene_796,1963
hsa04270,CALCB,gene_797,1974
hsa04270,ADM,gene_133,1975
hsa04270,ADM2,gene_79924,1936
hsa04270,GNAS,gene_2778,1970
hsa04270,ADCY1,gene_107,1962
hsa04270,NPPA,gene_4878,1964
hsa04270,NPPB,gene_4879,1981
hsa04330,DLL1,gene_28514,1958
hsa04330,DLL4,gene_54567,1947
hsa04330,RBPJL,gene_11317,1965
hsa04330,PTCRA,gene_171558,1958
hsa04330,NUMB,gene_8650,1954
hsa04330,PSEN1,gene_5663,1961
hsa04330,PSENEN,gene_55851,1982
hsa04330,CREBBP,gene_1387,1978
hsa04330,EP300,gene_2033,1975
hsa04330,KAT2B,gene_8850,1953
hsa04330,CIR1,gene_9541,1964
hsa04330,ATXN1L,gene_342371,1827
hsa04340,GLI1,gene_2735,1903
hsa04340,GLI2,gene_2736,1977
hsa04340,HHIP,gene_64399,1807
hsa04340,CCND1,gene_595,1980
hsa04340,BCL2,gene_596,1984
hsa04340,BOC,gene_91653,1975
hsa04340,LRP2,gene_4036,1975
hsa04350,NBL1,gene_4681,1935
hsa04350,THBS1,gene_7057,1961
hsa04350,DCN,gene_1634,1975
hsa04350,FMOD,gene_2331,1965
hsa04350,AMH,gene_268,1942
hsa04350,TGFB1,gene_7040,1984
hsa04350,TGFB2,gene_7042,1985
hsa04350,TGFB3,gene_7043,1988
hsa04350,INHBA,gene_3624,1985
hsa04350,INHBE,gene_83729,1975
hsa04350,NODAL,gene_4838,1946
hsa04350,BMPR2,gene_659,1872
hsa04350,CREBBP,gene_1387,1978
hsa04350,EP300,gene_2033,1975
hsa04350,SP1,gene_6667,1981
hsa04350,MYC,gene_4609,1959
hsa04350,CDKN2B,gene_1030,1950
hsa04350,MAPK1,gene_5594,1951
hsa04350,IFNG,gene_3458,1978
hsa04350,TNF,gene_7124,1971
hsa04370,VEGFA,gene_7422,1965
hsa04370,PLCG1,gene_5335,1976
hsa04370,PRKCA,gene_5578,1986
hsa04370,PRKCG,gene_5582,1987
hsa04370,HRAS,gene_3265,1982
hsa04370,KRAS,gene_3845,1959
hsa04370,NRAS,gene_4893,1983
hsa04370,RAF1,gene_5894,1980
hsa04370,MAPK1,gene_5594,1951
hsa04370,PLA2G4A,gene_5321,1973
hsa04370,PPP3R1,gene_5534,1966
hsa04370,PTK2,gene_5747,1976
hsa04370,SHC2,gene_25759,1977
hsa04370,MAPK14,gene_1432,1978
hsa04370,MAPKAPK2,gene_9261,1970
hsa04370,HSPB1,gene_3315,1981
hsa04370,SRC,gene_6714,1970
hsa04370,PIK3R2,gene_5296,1978
hsa04370,RAC1,gene_5879,1976
hsa04370,AKT1,gene_207,1975
hsa04371,ADCY1,gene_107,1962
hsa04371,ADCY10,gene_55811,1975
hsa04371,LIPE,gene_3991,1964
hsa04371,GNAI1,gene_2770,1964
hsa04371,PLCB1,gene_23236,1973
hsa04371,CALML3,gene_810,1969
hsa04371,CALM3,gene_808,1799
hsa04371,CALM1,gene_801,1979
hsa04371,PRKCE,gene_5581,1989
hsa04371,SLC8A1,gene_6546,1981
hsa04371,MYLK,gene_4638,1974
hsa04371,MYLK3,gene_91807,1986
hsa04371,MYL2,gene_4633,1975
hsa04371,MYL3,gene_4634,1977
hsa04371,MYL4,gene_4635,1979
hsa04371,HRAS,gene_3265,1982
hsa04371,KRAS,gene_3845,1959
hsa04371,NRAS,gene_4893,1983
hsa04371,RRAS,gene_6237,1985
hsa04371,RAF1,gene_5894,1980
hsa04371,MAPK1,gene_5594,1951
hsa04371,RPS6,gene_6194,1977
hsa04371,AKT1,gene_207,1975
hsa04371,EGR1,gene_1958,1988
hsa04371,SPP1,gene_6696,1970
hsa04371,CCND1,gene_595,1980
hsa04371,PDE3B,gene_5140,1966
hsa04371,MAP1LC3A,gene_84557,1968
hsa04371,UCP1,gene_7350,1977
hsa04371,CDH1,gene_999,1981
hsa04371,AGTR1,gene_185,1945
hsa04371,SERPINE1,gene_5054,1956
hsa04371,PLAT,gene_5327,1962
hsa04380,CSF1,gene_1435,1980
hsa04380,CSF1R,gene_1436,1957
hsa04380,MAPK1,gene_5594,1951
hsa04380,PIK3R2,gene_5296,1978
hsa04380,AKT1,gene_207,1975
hsa04380,IFNG,gene_3458,1978
hsa04380,IFNGR2,gene_3460,1977
hsa04380,IL1A,gene_3552,1980
hsa04380,IL1B,gene_3553,1980
hsa04380,IL1R1,gene_3554,1986
hsa04380,TNF,gene_7124,1971
hsa04380,TNFRSF1A,gene_7132,1975
hsa04380,TGFB1,gene_7040,1984
hsa04380,TGFB2,gene_7042,1985
hsa04380,LCK,gene_3932,1986
hsa04380,FYN,gene_2534,1954
hsa04380,NFKB2,gene_4791,1980
hsa04380,IKBKG,gene_8517,1947
hsa04380,RELA,gene_5970,1925
hsa04380,NFKB1,gene_4790,1972
hsa04380,IFNB1,gene_3456,1975
hsa04380,MAPK14,gene_1432,1978
hsa04380,FOS,gene_2353,1955
hsa04380,FOSB,gene_2354,1985
hsa04380,FOSL1,gene_8061,1961
hsa04380,JUN,gene_3725,1987
hsa04380,JUND,gene_3727,1976
hsa04380,JUNB,gene_3726,1967
hsa04380,RAC1,gene_5879,1976
hsa04380,NCF4,gene_4689,1979
hsa04380,TEC,gene_7006,1969
hsa04380,FCGR1A,gene_2209,1977
hsa04380,FCGR3A,gene_2214,1985
hsa04380,BLNK,gene_29760,1970
hsa04380,PPP3R1,gene_5534,1966
hsa04380,CREB1,gene_1385,1988
hsa04380,SPI1,gene_6688,1855
hsa04380,ACP5,gene_54,1980
hsa04380,CALCR,gene_799,1965
hsa04380,ITGB3,gene_3690,1980
hsa04380,IRF9,gene_10379,1959
hsa04380,SOCS1,gene_8651,1946
hsa04380,SOCS3,gene_9021,1963
hsa04380,CYLD,gene_1540,1974
hsa04380,SQSTM1,gene_8878,1974
hsa04390,CDH1,gene_999,1981
hsa04390,NF2,gene_4771,1935
hsa04390,TEAD2,gene_8463,1977
hsa04390,GLI2,gene_2736,1977
hsa04390,AREG,gene_374,1988
hsa04390,AFP,gene_174,1953
hsa04390,ITGB2,gene_3689,1982
hsa04390,FGF1,gene_2246,1981
hsa04390,TGFB1,gene_7040,1984
hsa04390,TGFB2,gene_7042,1985
hsa04390,TGFB3,gene_7043,1988
hsa04390,SERPINE1,gene_5054,1956
hsa04390,AMH,gene_268,1942
hsa04390,BMPR2,gene_659,1872
hsa04390,WNT1,gene_7471,1982
hsa04390,WNT2,gene_7472,1967
hsa04390,YWHAQ,gene_10971,1964
hsa04390,CTNNB1,gene_1499,1897
hsa04390,APC,gene_324,1955
hsa04390,MYC,gene_4609,1959
hsa04390,CCND1,gene_595,1980
hsa04390,SNAI2,gene_6591,1925
hsa04510,COL1A1,gene_1277,1984
hsa04510,COL1A2,gene_1278,1976
hsa04510,COL2A1,gene_1280,1971
hsa04510,COL4A5,gene_1287,1972
hsa04510,THBS1,gene_7057,1961
hsa04510,FN1,gene_2335,1951
hsa04510,SPP1,gene_6696,1970
hsa04510,VTN,gene_7448,1966
hsa04510,TNC,gene_3371,1973
hsa04510,VWF,gene_7450,1970
hsa04510,IBSP,gene_3381,1952
hsa04510,ITGA1,gene_3672,1985
hsa04510,ITGA2,gene_3673,1978
hsa04510,ITGA2B,gene_3674,1978
hsa04510,ITGA5,gene_3678,1986
hsa04510,ITGA6,gene_3655,1988
hsa04510,ITGAV,gene_3685,1976
hsa04510,ITGB1,gene_3688,1983
hsa04510,ITGB3,gene_3690,1980
hsa04510,ITGB4,gene_3691,1980
hsa04510,PDGFA,gene_5154,1984
hsa04510,PDGFB,gene_5155,1981
hsa04510,EGF,gene_1950,1964
hsa04510,IGF1,gene_3479,1974
hsa04510,VEGFA,gene_7422,1965
hsa04510,PGF,gene_5228,1951
hsa04510,HGF,gene_3082,1952
hsa04510,PDGFRB,gene_5159,1986
hsa04510,IGF1R,gene_3480,1981
hsa04510,EGFR,gene_1956,1966
hsa04510,MET,gene_4233,1975
hsa04510,ERBB2,gene_2064,1968
hsa04510,EMP1,gene_2012,1970
hsa04510,SRC,gene_6714,1970
hsa04510,MYL2,gene_4633,1975
hsa04510,MYL9,gene_10398,1979
hsa04510,MYLK,gene_4638,1974
hsa04510,MYLK3,gene_91807,1986
hsa04510,RASGRF1,gene_5923,1984
hsa04510,ACTN1,gene_87,1965
hsa04510,ACTN4,gene_81,1977
hsa04510,FLNC,gene_2318,1977
hsa04510,VCL,gene_7414,1976
hsa04510,AKT1,gene_207,1975
hsa04510,CTNNB1,gene_1499,1897
hsa04510,PRKCA,gene_5578,1986
hsa04510,PRKCG,gene_5582,1987
hsa04510,PTK2,gene_5747,1976
hsa04510,PIK3R2,gene_5296,1978
hsa04510,PTEN,gene_5728,1800
hsa04510,RAC1,gene_5879,1976
hsa04510,PAK3,gene_5063,1955
hsa04510,BCAR1,gene_9564,1823
hsa04510,CRK,gene_1398,1977
hsa04510,RAP1A,gene_5906,1984
hsa04510,JUN,gene_3725,1987
hsa04510,CAV2,gene_858,1959
hsa04510,FYN,gene_2534,1954
hsa04510,SHC2,gene_25759,1977
hsa04510,HRAS,gene_3265,1982
hsa04510,RAF1,gene_5894,1980
hsa04510,MAPK1,gene_5594,1951
hsa04510,CCND1,gene_595,1980
hsa04510,BCL2,gene_596,1984
hsa04512,COL1A1,gene_1277,1984
hsa04512,COL1A2,gene_1278,1976
hsa04512,COL2A1,gene_1280,1971
hsa04512,COL4A5,gene_1287,1972
hsa04512,THBS1,gene_7057,1961
hsa04512,FN1,gene_2335,1951
hsa04512,SPP1,gene_6696,1970
hsa04512,VTN,gene_7448,1966
hsa04512,TNC,gene_3371,1973
hsa04512,FREM1,gene_158326,1952
hsa04512,VWF,gene_7450,1970
hsa04512,IBSP,gene_3381,1952
hsa04512,HSPG2,gene_3339,1916
hsa04512,ITGA1,gene_3672,1985
hsa04512,ITGA2,gene_3673,1978
hsa04512,ITGA2B,gene_3674,1978
hsa04512,ITGA5,gene_3678,1986
hsa04512,ITGA6,gene_3655,1988
hsa04512,ITGAV,gene_3685,1976
hsa04512,ITGB1,gene_3688,1983
hsa04512,ITGB3,gene_3690,1980
hsa04512,ITGB4,gene_3691,1980
hsa04512,CD44,gene_960,1975
hsa04512,SDC1,gene_6382,1978
hsa04512,CD36,gene_948,1961
hsa04512,GP5,gene_2814,1979
hsa04512,GP1BA,gene_2811,1982
hsa04512,GP9,gene_2815,1975
hsa04512,GP6,gene_51206,1952
hsa04512,CD47,gene_961,1981
hsa04514,CD58,gene_965,1982
hsa04514,CD2,gene_914,1959
hsa04514,CD80,gene_941,1957
hsa04514,CD28,gene_940,1985
hsa04514,CD86,gene_942,1975
hsa04514,HLA-DOA,gene_3111,1965
hsa04514,HLA-DPA1,gene_3113,1982
hsa04514,HLA-DPB1,gene_3115,1985
hsa04514,HLA-DQA1,gene_3117,1983
hsa04514,HLA-DQA2,gene_3118,1984
hsa04514,HLA-DQB1,gene_3119,1988
hsa04514,HLA-DRA,gene_3122,1981
hsa04514,HLA-DRB1,gene_3123,1964
hsa04514,HLA-DRB4,gene_3126,1977
hsa04514,CD4,gene_920,1964
hsa04514,HLA-A,gene_3105,1968
hsa04514,HLA-B,gene_3106,1975
hsa04514,HLA-C,gene_3107,1976
hsa04514,HLA-G,gene_3135,1977
hsa04514,HLA-E,gene_3133,1978
hsa04514,CD8A,gene_925,1961
hsa04514,CD8B,gene_926,1976
hsa04514,PDCD1,gene_5133,1977
hsa04514,CD40,gene_958,1985
hsa04514,CD6,gene_923,1975
hsa04514,PVR,gene_5817,1974
hsa04514,CD226,gene_10666,1985
hsa04514,ITGAL,gene_3683,1981
hsa04514,ITGB2,gene_3689,1982
hsa04514,ICAM1,gene_3383,1976
hsa04514,CD22,gene_933,1985
hsa04514,PTPRC,gene_5788,1977
hsa04514,SPN,gene_6693,1981
hsa04514,F11R,gene_50848,1901
hsa04514,PECAM1,gene_5175,1984
hsa04514,CD99,gene_4267,1976
hsa04514,ITGAM,gene_3684,1976
hsa04514,SELPLG,gene_6404,1967
hsa04514,SELP,gene_6403,1969
hsa04514,ITGB1,gene_3688,1983
hsa04514,SELL,gene_6402,1965
hsa04514,CD34,gene_947,1987
hsa04514,SELE,gene_6401,1948
hsa04514,CDH2,gene_1000,1985
hsa04514,NCAM1,gene_4684,1982
hsa04514,L1CAM,gene_3897,1962
hsa04514,CADM1,gene_23705,1982
hsa04514,PTPRF,gene_5792,1969
hsa04514,SDC1,gene_6382,1978
hsa04514,SDC2,gene_6383,1987
hsa04514,ITGAV,gene_3685,1976
hsa04514,CNTN2,gene_6900,1982
hsa04514,NFASC,gene_23114,1946
hsa04514,MPZ,gene_4359,1980
hsa04514,MAG,gene_4099,1958
hsa04514,CDH1,gene_999,1981
hsa04514,ITGA6,gene_3655,1988
hsa04520,SRC,gene_6714,1970
hsa04520,FARP2,gene_9855,1974
hsa04520,RAC1,gene_5879,1976
hsa04520,WAS,gene_7454,1819
hsa04520,ACTN1,gene_87,1965
hsa04520,ACTN4,gene_81,1977
hsa04520,VCL,gene_7414,1976
hsa04520,CDH1,gene_999,1981
hsa04520,CTNND1,gene_1500,1978
hsa04520,CTNNB1,gene_1499,1897
hsa04520,ACP1,gene_52,1974
hsa04520,PTPRF,gene_5792,1969
hsa04520,CSNK2A1,gene_1457,1984
hsa04520,CSNK2B,gene_1460,1952
hsa04520,IGF1R,gene_3480,1981
hsa04520,INSR,gene_3643,1962
hsa04520,MET,gene_4233,1975
hsa04520,EGFR,gene_1956,1966
hsa04520,ERBB2,gene_2064,1968
hsa04520,FGFR1,gene_2260,1963
hsa04520,FYN,gene_2534,1954
hsa04520,YES1,gene_7525,1982
hsa04520,MAPK1,gene_5594,1951
hsa04520,SNAI2,gene_6591,1925
hsa04520,SNAI1,gene_6615,1876
hsa04520,CREBBP,gene_1387,1978
hsa04520,EP300,gene_2033,1975
hsa04540,GJA1,gene_2697,1989
hsa04540,GNAI1,gene_2770,1964
hsa04540,PDGFA,gene_5154,1984
hsa04540,PDGFB,gene_5155,1981
hsa04540,EGF,gene_1950,1964
hsa04540,PDGFRB,gene_5159,1986
hsa04540,EGFR,gene_1956,1966
hsa04540,HRAS,gene_3265,1982
hsa04540,KRAS,gene_3845,1959
hsa04540,NRAS,gene_4893,1983
hsa04540,RAF1,gene_5894,1980
hsa04540,MAPK1,gene_5594,1951
hsa04540,SRC,gene_6714,1970
hsa04540,TUBA1B,gene_10376,1975
hsa04540,TUBA4A,gene_7277,1975
hsa04540,CDK1,gene_983,1975
hsa04540,ADRB1,gene_153,1975
hsa04540,DRD1,gene_1812,1981
hsa04540,GNAS,gene_2778,1970
hsa04540,DRD2,gene_1813,1976
hsa04540,ADCY1,gene_107,1962
hsa04540,HTR2A,gene_3356,1980
hsa04540,HTR2C,gene_3358,1986
hsa04540,PLCB1,gene_23236,1973
hsa04540,PRKCA,gene_5578,1986
hsa04540,PRKCG,gene_5582,1987
hsa04610,F7,gene_2155,1950
hsa04610,F3,gene_2152,1957
hsa04610,F12,gene_2161,1954
hsa04610,F11,gene_2160,1954
hsa04610,F9,gene_2158,1953
hsa04610,VWF,gene_7450,1970
hsa04610,F8,gene_2157,1954
hsa04610,F10,gene_2159,1953
hsa04610,F5,gene_2153,1955
hsa04610,F2,gene_2147,1913
hsa04610,FGB,gene_2244,1868
hsa04610,FGG,gene_2266,1975
hsa04610,F13A1,gene_2162,1964
hsa04610,F13B,gene_2165,1981
hsa04610,F2R,gene_2149,1889
hsa04610,THBD,gene_7056,1982
hsa04610,PROC,gene_5624,1960
hsa04610,SERPINE1,gene_5054,1956
hsa04610,SERPINB2,gene_5055,1968
hsa04610,SERPINA5,gene_5104,1976
hsa04610,SERPINE2,gene_5270,1970
hsa04610,PLAT,gene_5327,1962
hsa04610,PLAU,gene_5328,1963
hsa04610,PLG,gene_5340,1946
hsa04610,KLKB1,gene_3818,1965
hsa04610,KNG1,gene_3827,1949
hsa04610,TFPI,gene_7035,1902
hsa04610,SERPINA1,gene_5265,1962
hsa04610,SERPINC1,gene_462,1912
hsa04610,SERPIND1,gene_3053,1970
hsa04610,SERPING1,gene_710,1963
hsa04610,SERPINF2,gene_5345,1958
hsa04610,A2M,gene_2,1958
hsa04610,C1QA,gene_712,1970
hsa04610,C1R,gene_715,1969
hsa04610,C1S,gene_716,1960
hsa04610,MASP1,gene_5648,1984
hsa04610,C4A,gene_720,1962
hsa04610,C4B,gene_721,1974
hsa04610,C2,gene_717,1953
hsa04610,C3,gene_718,1953
hsa04610,CFB,gene_629,1968
hsa04610,CFD,gene_1675,1905
hsa04610,C5,gene_727,1966
hsa04610,C6,gene_729,1953
hsa04610,C7,gene_730,1964
hsa04610,C8A,gene_731,1965
hsa04610,C9,gene_735,1972
hsa04610,CR1,gene_1378,1976
hsa04610,CR2,gene_1380,1976
hsa04610,ITGAM,gene_3684,1976
hsa04610,ITGB2,gene_3689,1982
hsa04610,ITGAX,gene_3687,1987
hsa04610,C5AR1,gene_728,1969
hsa04610,C4BPA,gene_722,1971
hsa04610,CFI,gene_3426,1973
hsa04610,CFH,gene_3075,1965
hsa04610,CD46,gene_4179,1960
hsa04610,CD55,gene_1604,1966
hsa04610,CD59,gene_966,1906
hsa04610,CLU,gene_1191,1976
hsa04610,VTN,gene_7448,1966
hsa04611,TBXA2R,gene_6915,1980
hsa04611,F2,gene_2147,1913
hsa04611,F2R,gene_2149,1889
hsa04611,MYLK,gene_4638,1974
hsa04611,MYLK3,gene_91807,1986
hsa04611,PLCB1,gene_23236,1973
hsa04611,RAP1A,gene_5906,1984
hsa04611,ITGA2B,gene_3674,1978
hsa04611,ITGB3,gene_3690,1980
hsa04611,FGB,gene_2244,1868
hsa04611,FGG,gene_2266,1975
hsa04611,GNAI1,gene_2770,1964
hsa04611,ADCY1,gene_107,1962
hsa04611,GNAS,gene_2778,1970
hsa04611,SRC,gene_6714,1970
hsa04611,COL1A1,gene_1277,1984
hsa04611,COL1A2,gene_1278,1976
hsa04611,COL3A1,gene_1281,1976
hsa04611,GP6,gene_51206,1952
hsa04611,FCER1G,gene_2207,1981
hsa04611,FYN,gene_2534,1954
hsa04611,ITGA2,gene_3673,1978
hsa04611,ITGB1,gene_3688,1983
hsa04611,PIK3R2,gene_5296,1978
hsa04611,VWF,gene_7450,1970
hsa04611,GP5,gene_2814,1979
hsa04611,GP1BA,gene_2811,1982
hsa04611,GP9,gene_2815,1975
hsa04611,AKT1,gene_207,1975
hsa04611,MAPK14,gene_1432,1978
hsa04611,MAPK1,gene_5594,1951
hsa04611,PLA2G4A,gene_5321,1973
hsa04611,VAMP8,gene_8673,1966
hsa04613,FCGR3A,gene_2214,1985
hsa04613,RAF1,gene_5894,1980
hsa04613,MAPK1,gene_5594,1951
hsa04613,NCF4,gene_4689,1979
hsa04613,RAC1,gene_5879,1976
hsa04613,ELANE,gene_1991,1968
hsa04613,MPO,gene_4353,1958
hsa04613,VDAC1,gene_7416,1965
hsa04613,SLC25A5,gene_292,1964
hsa04613,SLC25A6,gene_293,1898
hsa04613,IGH,gene_102723407,1968
hsa04613,FCGR1A,gene_2209,1977
hsa04613,ITGAM,gene_3684,1976
hsa04613,ITGB2,gene_3689,1982
hsa04613,ITGAL,gene_3683,1981
hsa04613,SRC,gene_6714,1970
hsa04613,PLCB1,gene_23236,1973
hsa04613,PLCG1,gene_5335,1976
hsa04613,PRKCA,gene_5578,1986
hsa04613,PRKCG,gene_5582,1987
hsa04613,FPR1,gene_2357,1969
hsa04613,PIK3R2,gene_5296,1978
hsa04613,AKT1,gene_207,1975
hsa04613,NFKB1,gene_4790,1972
hsa04613,RELA,gene_5970,1925
hsa04613,C3,gene_718,1953
hsa04613,CR1,gene_1378,1976
hsa04613,C5,gene_727,1966
hsa04613,C5AR1,gene_728,1969
hsa04613,MAPK14,gene_1432,1978
hsa04613,ITGA2B,gene_3674,1978
hsa04613,ITGB3,gene_3690,1980
hsa04613,FGB,gene_2244,1868
hsa04613,FGG,gene_2266,1975
hsa04613,GP1BA,gene_2811,1982
hsa04613,VWF,gene_7450,1970
hsa04613,SELP,gene_6403,1969
hsa04613,SELPLG,gene_6404,1967
hsa04613,AGER,gene_177,1786
hsa04613,H2AC18,gene_8337,1970
hsa04613,H2BC21,gene_8349,1970
hsa04613,H4C6,gene_8361,1975
hsa04613,HDAC3,gene_8841,1982
hsa04613,HDAC9,gene_9734,1898
hsa04613,AZU1,gene_566,1982
hsa04613,CTSG,gene_1511,1948
hsa04613,CAMP,gene_820,1799
hsa04614,AGT,gene_183,1958
hsa04614,REN,gene_5972,1940
hsa04614,ACE,gene_1636,1949
hsa04614,CMA1,gene_1215,1979
hsa04614,CTSG,gene_1511,1948
hsa04614,KLK2,gene_3817,1987
hsa04614,KLK1,gene_3816,1973
hsa04614,ENPEP,gene_2028,1946
hsa04614,ANPEP,gene_290,1970
hsa04614,PREP,gene_5550,1893
hsa04614,CTSA,gene_5476,1965
hsa04614,MME,gene_4311,1919
hsa04614,NLN,gene_57486,1952
hsa04614,AGTR1,gene_185,1945
hsa04614,AGTR2,gene_186,1976
hsa04614,LNPEP,gene_4012,1950
hsa04620,TLR1,gene_7096,1985
hsa04620,LBP,gene_3929,1975
hsa04620,CD14,gene_929,1987
hsa04620,RAC1,gene_5879,1976
hsa04620,PIK3R2,gene_5296,1978
hsa04620,AKT1,gene_207,1975
hsa04620,IKBKG,gene_8517,1947
hsa04620,NFKB1,gene_4790,1972
hsa04620,RELA,gene_5970,1925
hsa04620,MAPK1,gene_5594,1951
hsa04620,MAPK14,gene_1432,1978
hsa04620,JUN,gene_3725,1987
hsa04620,FOS,gene_2353,1955
hsa04620,TNF,gene_7124,1971
hsa04620,IL1B,gene_3553,1980
hsa04620,IL6,gene_3569,1978
hsa04620,IL12A,gene_3592,1977
hsa04620,CXCL8,gene_3576,1921
hsa04620,CCL3,gene_6348,1971
hsa04620,CCL4,gene_6351,1954
hsa04620,RIPK1,gene_8737,1879
hsa04620,SPP1,gene_6696,1970
hsa04620,TBK1,gene_29110,1947
hsa04620,TRAF3,gene_7187,1984
hsa04620,CD40,gene_958,1985
hsa04620,CD80,gene_941,1957
hsa04620,CD86,gene_942,1975
hsa04620,IFNA1,gene_3439,1980
hsa04620,IFNA2,gene_3440,1980
hsa04620,IFNA8,gene_3445,1981
hsa04620,IFNA17,gene_3451,1978
hsa04620,IFNB1,gene_3456,1975
hsa04620,CXCL10,gene_3627,1983
hsa04620,CXCL9,gene_4283,1974
hsa04621,IKBKG,gene_8517,1947
hsa04621,NFKB1,gene_4790,1972
hsa04621,RELA,gene_5970,1925
hsa04621,IL1B,gene_3553,1980
hsa04621,IL6,gene_3569,1978
hsa04621,TNF,gene_7124,1971
hsa04621,CXCL8,gene_3576,1921
hsa04621,CXCL1,gene_2919,1972
hsa04621,CXCL2,gene_2920,1958
hsa04621,CCL2,gene_6347,1971
hsa04621,CAMP,gene_820,1799
hsa04621,DEFA3,gene_1668,1975
hsa04621,MAPK1,gene_5594,1951
hsa04621,MAPK14,gene_1432,1978
hsa04621,JUN,gene_3725,1987
hsa04621,GABARAP,gene_11337,1971
hsa04621,MAP1LC3A,gene_84557,1968
hsa04621,TRAF3,gene_7187,1984
hsa04621,TBK1,gene_29110,1947
hsa04621,IFNA1,gene_3439,1980
hsa04621,IFNA2,gene_3440,1980
hsa04621,IFNA8,gene_3445,1981
hsa04621,IFNA17,gene_3451,1978
hsa04621,IFNB1,gene_3456,1975
hsa04621,PYCARD,gene_29108,1967
hsa04621,BCL2,gene_596,1984
hsa04621,CTSB,gene_1508,1957
hsa04621,NLRP3,gene_114548,1969
hsa04621,CASR,gene_846,1977
hsa04621,PLCB1,gene_23236,1973
hsa04621,VDAC1,gene_7416,1965
hsa04621,RNASEL,gene_6041,1981
hsa04621,RIPK1,gene_8737,1879
hsa04621,TXN,gene_7295,1967
hsa04621,HSP90AA1,gene_3320,1986
hsa04621,MEFV,gene_4210,1971
hsa04621,CARD16,gene_114769,1927
hsa04621,NLRP6,gene_171389,1977
hsa04621,IRF9,gene_10379,1959
hsa04623,POLR3A,gene_11128,1985
hsa04623,POLR3E,gene_55718,1973
hsa04623,POLR3K,gene_51728,1950
hsa04623,NFKB1,gene_4790,1972
hsa04623,RELA,gene_5970,1925
hsa04623,IL6,gene_3569,1978
hsa04623,TBK1,gene_29110,1947
hsa04623,IFNA1,gene_3439,1980
hsa04623,IFNA2,gene_3440,1980
hsa04623,IFNA8,gene_3445,1981
hsa04623,IFNA17,gene_3451,1978
hsa04623,IFNB1,gene_3456,1975
hsa04623,RIPK1,gene_8737,1879
hsa04623,IKBKG,gene_8517,1947
hsa04623,CCL4,gene_6351,1954
hsa04623,CXCL10,gene_3627,1983
hsa04623,NLRP3,gene_114548,1969
hsa04623,MEFV,gene_4210,1971
hsa04623,PYCARD,gene_29108,1967
hsa04623,IL1B,gene_3553,1980
hsa04630,IL2,gene_3558,1973
hsa04630,IL4,gene_3565,1973
hsa04630,IL7,gene_3574,1979
hsa04630,IL9,gene_3578,1967
hsa04630,IL2RA,gene_3559,1976
hsa04630,IL2RB,gene_3560,1983
hsa04630,IL2RG,gene_3561,1965
hsa04630,IL4R,gene_3566,1988
hsa04630,IL3,gene_3562,1981
hsa04630,IL5,gene_3567,1973
hsa04630,CSF2,gene_1437,1946
hsa04630,IL6,gene_3569,1978
hsa04630,OSM,gene_5008,1986
hsa04630,LIF,gene_3976,1931
hsa04630,CNTF,gene_1270,1984
hsa04630,CTF1,gene_1489,1977
hsa04630,IL6R,gene_3570,1983
hsa04630,IL31RA,gene_133396,1973
hsa04630,IL10,gene_3586,1983
hsa04630,IL12A,gene_3592,1977
hsa04630,IL23A,gene_51561,1974
hsa04630,EPO,gene_2056,1955
hsa04630,GH1,gene_2688,1932
hsa04630,GH2,gene_2689,1962
hsa04630,CSH1,gene_1442,1975
hsa04630,CSH2,gene_1443,1905
hsa04630,PRL,gene_5617,1936
hsa04630,THPO,gene_7066,1958
hsa04630,CSF3,gene_1440,1971
hsa04630,LEP,gene_3952,1947
hsa04630,EPOR,gene_2057,1988
hsa04630,GHR,gene_2690,1964
hsa04630,PRLR,gene_5618,1974
hsa04630,IFNA1,gene_3439,1980
hsa04630,IFNA2,gene_3440,1980
hsa04630,IFNA8,gene_3445,1981
hsa04630,IFNA17,gene_3451,1978
hsa04630,IFNB1,gene_3456,1975
hsa04630,IFNG,gene_3458,1978
hsa04630,IFNGR2,gene_3460,1977
hsa04630,EGF,gene_1950,1964
hsa04630,PDGFA,gene_5154,1984
hsa04630,PDGFB,gene_5155,1981
hsa04630,EGFR,gene_1956,1966
hsa04630,PDGFRB,gene_5159,1986
hsa04630,STAT5A,gene_6776,1931
hsa04630,IRF9,gene_10379,1959
hsa04630,CISH,gene_1154,1953
hsa04630,SOCS1,gene_8651,1946
hsa04630,SOCS2,gene_8835,1948
hsa04630,SOCS3,gene_9021,1963
hsa04630,SOCS6,gene_9306,1964
hsa04630,BCL2,gene_596,1984
hsa04630,PIM1,gene_5292,1975
hsa04630,MYC,gene_4609,1959
hsa04630,CCND1,gene_595,1980
hsa04630,AOX1,gene_316,1940
hsa04630,GFAP,gene_2670,1972
hsa04630,CREBBP,gene_1387,1978
hsa04630,EP300,gene_2033,1975
hsa04630,HRAS,gene_3265,1982
